time,main,oven,refg,kitchen,lite
4368,354,0,1,0,1
4369,352,0,1,0,1
4370,353,0,1,0,1
4371,351,0,1,0,1
4372,354,0,1,0,1
4373,352,0,1,0,1
4374,351,0,1,0,1
4375,353,0,1,0,1
4376,348,0,1,0,1
4377,351,0,1,0,1
4378,351,0,1,0,1
4379,351,0,1,0,1
4380,352,0,1,0,1
4381,351,0,1,0,1
4382,351,0,1,0,1
4383,170,0,0,0,1
4384,171,0,0,0,1
4385,170,0,0,0,1
4386,173,0,0,0,1
4387,172,0,0,0,1
4388,171,0,0,0,1
4389,173,0,0,0,1
4390,170,0,0,0,1
4391,172,0,0,0,1
4392,174,0,0,0,1
4393,172,0,0,0,1
4394,171,0,0,0,1
4395,169,0,0,0,1
4396,176,0,0,0,1
4397,170,0,0,0,1
4398,171,0,0,0,1
4399,172,0,0,0,1
4400,177,0,0,0,1
4401,172,0,0,0,1
4402,172,0,0,0,1
4403,173,0,0,0,1
4404,171,0,0,0,1
4405,170,0,0,0,1
4406,173,0,0,0,1
4407,171,0,0,0,1
4408,170,0,0,0,1
4409,174,0,0,0,1
4410,172,0,0,0,1
4411,171,0,0,0,1
4412,170,0,0,0,1
4413,173,0,0,0,1
4414,170,0,0,0,1
4415,171,0,0,0,1
4416,172,0,0,0,1
4417,171,0,0,0,1
4418,173,0,0,0,1
4419,171,0,0,0,1
4420,169,0,0,0,1
4421,172,0,0,0,1
4422,173,0,0,0,1
4423,172,0,0,0,1
4424,173,0,0,0,1
4425,170,0,0,0,1
4426,172,0,0,0,1
4427,170,0,0,0,1
4428,170,0,0,0,1
4429,172,0,0,0,1
4430,170,0,0,0,1
4431,171,0,0,0,1
4432,173,0,0,0,1
4433,169,0,0,0,1
4434,172,0,0,0,1
4435,170,0,0,0,1
4436,173,0,0,0,1
4437,174,0,0,0,1
4438,173,0,0,0,1
4439,174,0,0,0,1
4440,171,0,0,0,1
4441,177,0,0,0,1
4442,173,0,0,0,1
4443,173,0,0,0,1
4444,173,0,0,0,1
4445,171,0,0,0,1
4446,170,0,0,0,1
4447,173,0,0,0,1
4448,169,0,0,0,1
4449,172,0,0,0,1
4450,170,0,0,0,1
4451,175,0,0,0,1
4452,169,0,0,0,1
4453,174,0,0,0,1
4454,169,0,0,0,1
4455,169,0,0,0,1
4456,170,0,0,0,1
4457,174,0,0,0,1
4458,171,0,0,0,1
4459,171,0,0,0,1
4460,172,0,0,0,1
4461,170,0,0,0,1
4462,171,0,0,0,1
4463,173,0,0,0,1
4464,173,0,0,0,1
4465,171,0,0,0,1
4466,172,0,0,0,1
4467,172,0,0,0,1
4468,173,0,0,0,1
4469,169,0,0,0,1
4470,170,0,0,0,1
4471,170,0,0,0,1
4472,172,0,0,0,1
4473,174,0,0,0,1
4474,172,0,0,0,1
4475,172,0,0,0,1
4476,183,0,0,0,1
4477,170,0,0,0,1
4478,172,0,0,0,1
4479,169,0,0,0,1
4480,172,0,0,0,1
4481,170,0,0,0,1
4482,171,0,0,0,1
4483,174,0,0,0,1
4484,173,0,0,0,1
4485,174,0,0,0,1
4486,176,0,0,0,1
4487,173,0,0,0,1
4488,177,0,0,0,1
4489,174,0,0,0,1
4490,176,0,0,0,1
4491,172,0,0,0,1
4492,174,0,0,0,1
4493,172,0,0,0,1
4494,173,0,0,0,1
4495,172,0,0,0,1
4496,170,0,0,0,1
4497,172,0,0,0,1
4498,175,0,0,0,1
4499,174,0,0,0,1
4500,171,0,0,0,1
4501,170,0,0,0,1
4502,171,0,0,0,1
4503,171,0,0,0,1
4504,171,0,0,0,1
4505,171,0,0,0,1
4506,170,0,0,0,1
4507,172,0,0,0,1
4508,173,0,0,0,1
4509,170,0,0,0,1
4510,172,0,0,0,1
4511,174,0,0,0,1
4512,173,0,0,0,1
4513,175,0,0,0,1
4514,170,0,0,0,1
4515,171,0,0,0,1
4516,173,0,0,0,1
4517,172,0,0,0,1
4518,171,0,0,0,1
4519,169,0,0,0,1
4520,171,0,0,0,1
4521,172,0,0,0,1
4522,171,0,0,0,1
4523,173,0,0,0,1
4524,174,0,0,0,1
4525,174,0,0,0,1
4526,175,0,0,0,1
4527,170,0,0,0,1
4528,171,0,0,0,1
4529,1661,0,1,0,1
4530,392,0,1,0,1
4531,374,0,1,0,1
4532,367,0,1,0,1
4533,368,0,1,0,1
4534,368,0,1,0,1
4535,366,0,1,0,1
4536,360,0,1,0,1
4537,363,0,1,0,1
4538,364,0,1,0,1
4539,366,0,1,0,1
4540,361,0,1,0,1
4541,362,0,1,0,1
4542,362,0,1,0,1
4543,363,0,1,0,1
4544,406,0,1,0,1
4545,362,0,1,0,1
4546,373,0,1,0,1
4547,380,0,1,0,1
4548,376,0,1,0,1
4549,365,0,1,0,1
4550,364,0,1,0,1
4551,404,0,1,0,1
4552,366,0,1,0,1
4553,361,0,1,0,1
4554,359,0,1,0,1
4555,364,0,1,0,1
4556,360,0,1,0,1
4557,358,0,1,0,1
4558,360,0,1,0,1
4559,355,0,1,0,1
4560,356,0,1,0,1
4561,358,0,1,0,1
4562,356,0,1,0,1
4563,369,0,1,0,1
4564,371,0,1,0,1
4565,365,0,1,0,1
4566,351,0,1,0,1
4567,354,0,1,0,1
4568,353,0,1,0,1
4569,354,0,1,0,1
4570,356,0,1,0,1
4571,351,0,1,0,1
4572,351,0,1,0,1
4573,353,0,1,0,1
4574,354,0,1,0,1
4575,350,0,1,0,1
4576,353,0,1,0,1
4577,354,0,1,0,1
4578,351,0,1,0,1
4579,175,0,0,0,1
4580,176,0,0,0,1
4581,174,0,0,0,1
4582,170,0,0,0,1
4583,172,0,0,0,1
4584,173,0,0,0,1
4585,174,0,0,0,1
4586,175,0,0,0,1
4587,175,0,0,0,1
4588,175,0,0,0,1
4589,171,0,0,0,1
4590,172,0,0,0,1
4591,172,0,0,0,1
4592,172,0,0,0,1
4593,171,0,0,0,1
4594,173,0,0,0,1
4595,170,0,0,0,1
4596,171,0,0,0,1
4597,171,0,0,0,1
4598,170,0,0,0,1
4599,174,0,0,0,1
4600,174,0,0,0,1
4601,174,0,0,0,1
4602,171,0,0,0,1
4603,171,0,0,0,1
4604,172,0,0,0,1
4605,175,0,0,0,1
4606,175,0,0,0,1
4607,173,0,0,0,1
4608,173,0,0,0,1
4609,175,0,0,0,1
4610,174,0,0,0,1
4611,173,0,0,0,1
4612,173,0,0,0,1
4613,172,0,0,0,1
4614,175,0,0,0,1
4615,173,0,0,0,1
4616,171,0,0,0,1
4617,170,0,0,0,1
4618,172,0,0,0,1
4619,172,0,0,0,1
4620,171,0,0,0,1
4621,175,0,0,0,1
4622,170,0,0,0,1
4623,172,0,0,0,1
4624,172,0,0,0,1
4625,174,0,0,0,1
4626,172,0,0,0,1
4627,172,0,0,0,1
4628,173,0,0,0,1
4629,172,0,0,0,1
4630,171,0,0,0,1
4631,171,0,0,0,1
4632,171,0,0,0,1
4633,171,0,0,0,1
4634,171,0,0,0,1
4635,171,0,0,0,1
4636,174,0,0,0,1
4637,170,0,0,0,1
4638,172,0,0,0,1
4639,171,0,0,0,1
4640,171,0,0,0,1
4641,170,0,0,0,1
4642,171,0,0,0,1
4643,174,0,0,0,1
4644,171,0,0,0,1
4645,170,0,0,0,1
4646,170,0,0,0,1
4647,172,0,0,0,1
4648,170,0,0,0,1
4649,171,0,0,0,1
4650,171,0,0,0,1
4651,173,0,0,0,1
4652,172,0,0,0,1
4653,171,0,0,0,1
4654,170,0,0,0,1
4655,176,0,0,0,1
4656,170,0,0,0,1
4657,172,0,0,0,1
4658,171,0,0,0,1
4659,172,0,0,0,1
4660,172,0,0,0,1
4661,172,0,0,0,1
4662,175,0,0,0,1
4663,170,0,0,0,1
4664,174,0,0,0,1
4665,170,0,0,0,1
4666,170,0,0,0,1
4667,171,0,0,0,1
4668,171,0,0,0,1
4669,171,0,0,0,1
4670,171,0,0,0,1
4671,171,0,0,0,1
4672,171,0,0,0,1
4673,172,0,0,0,1
4674,171,0,0,0,1
4675,171,0,0,0,1
4676,173,0,0,0,1
4677,173,0,0,0,1
4678,173,0,0,0,1
4679,174,0,0,0,1
4680,174,0,0,0,1
4681,170,0,0,0,1
4682,170,0,0,0,1
4683,170,0,0,0,1
4684,172,0,0,0,1
4685,171,0,0,0,1
4686,170,0,0,0,1
4687,169,0,0,0,1
4688,174,0,0,0,1
4689,172,0,0,0,1
4690,174,0,0,0,1
4691,173,0,0,0,1
4692,171,0,0,0,1
4693,170,0,0,0,1
4694,175,0,0,0,1
4695,176,0,0,0,1
4696,172,0,0,0,1
4697,172,0,0,0,1
4698,170,0,0,0,1
4699,171,0,0,0,1
4700,172,0,0,0,1
4701,170,0,0,0,1
4702,175,0,0,0,1
4703,173,0,0,0,1
4704,170,0,0,0,1
4705,171,0,0,0,1
4706,171,0,0,0,1
4707,171,0,0,0,1
4708,172,0,0,0,1
4709,170,0,0,0,1
4710,171,0,0,0,1
4711,171,0,0,0,1
4712,171,0,0,0,1
4713,174,0,0,0,1
4714,170,0,0,0,1
4715,174,0,0,0,1
4716,170,0,0,0,1
4717,170,0,0,0,1
4718,171,0,0,0,1
4719,171,0,0,0,1
4720,174,0,0,0,1
4721,172,0,0,0,1
4722,171,0,0,0,1
4723,170,0,0,0,1
4724,177,0,0,0,1
4725,174,0,0,0,1
4726,170,0,0,0,1
4727,169,0,0,0,1
4728,171,0,0,0,1
4729,172,0,0,0,1
4730,172,0,0,0,1
4731,172,0,0,0,1
4732,170,0,0,0,1
4733,172,0,0,0,1
4734,174,0,0,0,1
4735,173,0,0,0,1
4736,174,0,0,0,1
4737,177,0,0,0,1
4738,174,0,0,0,1
4739,175,0,0,0,1
4740,175,0,0,0,1
4741,175,0,0,0,1
4742,174,0,0,0,1
4743,172,0,0,0,1
4744,174,0,0,0,1
4745,173,0,0,0,1
4746,174,0,0,0,1
4747,173,0,0,0,1
4748,171,0,0,0,1
4749,171,0,0,0,1
4750,172,0,0,0,1
4751,172,0,0,0,1
4752,175,0,0,0,1
4753,175,0,0,0,1
4754,174,0,0,0,1
4755,174,0,0,0,1
4756,174,0,0,0,1
4757,170,0,0,0,1
4758,170,0,0,0,1
4759,171,0,0,0,1
4760,171,0,0,0,1
4761,172,0,0,0,1
4762,172,0,0,0,1
4763,177,0,0,0,1
4764,172,0,0,0,1
4765,171,0,0,0,1
4766,173,0,0,0,1
4767,170,0,0,0,1
4768,172,0,0,0,1
4769,404,0,1,0,1
4770,382,0,1,0,1
4771,370,0,1,0,1
4772,374,0,1,0,1
4773,364,0,1,0,1
4774,366,0,1,0,1
4775,367,0,1,0,1
4776,365,0,1,0,1
4777,369,0,1,0,1
4778,365,0,1,0,1
4779,361,0,1,0,1
4780,362,0,1,0,1
4781,372,0,1,0,1
4782,363,0,1,0,1
4783,360,0,1,0,1
4784,359,0,1,0,1
4785,357,0,1,0,1
4786,359,0,1,0,1
4787,361,0,1,0,1
4788,366,0,1,0,1
4789,361,0,1,0,1
4790,357,0,1,0,1
4791,362,0,1,0,1
4792,358,0,1,0,1
4793,357,0,1,0,1
4794,356,0,1,0,1
4795,354,0,1,0,1
4796,356,0,1,0,1
4797,353,0,1,0,1
4798,356,0,1,0,1
4799,355,0,1,0,1
4800,353,0,1,0,1
4801,356,0,1,0,1
4802,359,0,1,0,1
4803,361,0,1,0,1
4804,353,0,1,0,1
4805,354,0,1,0,1
4806,350,0,1,0,1
4807,350,0,1,0,1
4808,351,0,1,0,1
4809,351,0,1,0,1
4810,353,0,1,0,1
4811,350,0,1,0,1
4812,353,0,1,0,1
4813,350,0,1,0,1
4814,356,0,1,0,1
4815,352,0,1,0,1
4816,352,0,1,0,1
4817,350,0,1,0,1
4818,350,0,1,0,1
4819,348,0,1,0,1
4820,171,0,0,0,1
4821,172,0,0,0,1
4822,170,0,0,0,1
4823,170,0,0,0,1
4824,171,0,0,0,1
4825,173,0,0,0,1
4826,172,0,0,0,1
4827,174,0,0,0,1
4828,172,0,0,0,1
4829,174,0,0,0,1
4830,172,0,0,0,1
4831,173,0,0,0,1
4832,175,0,0,0,1
4833,170,0,0,0,1
4834,171,0,0,0,1
4835,170,0,0,0,1
4836,170,0,0,0,1
4837,173,0,0,0,1
4838,174,0,0,0,1
4839,174,0,0,0,1
4840,171,0,0,0,1
4841,170,0,0,0,1
4842,170,0,0,0,1
4843,170,0,0,0,1
4844,175,0,0,0,1
4845,116,0,0,0,1
4846,115,0,0,0,1
4847,117,0,0,0,1
4848,115,0,0,0,1
4849,118,0,0,0,1
4850,116,0,0,0,1
4851,118,0,0,0,1
4852,116,0,0,0,1
4853,118,0,0,0,1
4854,114,0,0,0,1
4855,116,0,0,0,1
4856,120,0,0,0,1
4857,119,0,0,0,1
4858,117,0,0,0,1
4859,117,0,0,0,1
4860,115,0,0,0,1
4861,118,0,0,0,1
4862,116,0,0,0,1
4863,118,0,0,0,1
4864,117,0,0,0,1
4865,118,0,0,0,1
4866,118,0,0,0,1
4867,119,0,0,0,1
4868,118,0,0,0,1
4869,119,0,0,0,1
4870,119,0,0,0,1
4871,115,0,0,0,1
4872,117,0,0,0,1
4873,115,0,0,0,1
4874,117,0,0,0,1
4875,116,0,0,0,1
4876,120,0,0,0,1
4877,125,0,0,0,1
4878,122,0,0,0,1
4879,119,0,0,0,1
4880,118,0,0,0,1
4881,116,0,0,0,1
4882,118,0,0,0,1
4883,116,0,0,0,1
4884,119,0,0,0,1
4885,119,0,0,0,1
4886,117,0,0,0,1
4887,116,0,0,0,1
4888,117,0,0,0,1
4889,119,0,0,0,1
4890,117,0,0,0,1
4891,116,0,0,0,1
4892,115,0,0,0,1
4893,115,0,0,0,1
4894,117,0,0,0,1
4895,123,0,0,0,1
4896,115,0,0,0,1
4897,117,0,0,0,1
4898,117,0,0,0,1
4899,117,0,0,0,1
4900,116,0,0,0,1
4901,115,0,0,0,1
4902,116,0,0,0,1
4903,120,0,0,0,1
4904,116,0,0,0,1
4905,121,0,0,0,1
4906,118,0,0,0,1
4907,116,0,0,0,1
4908,119,0,0,0,1
4909,117,0,0,0,1
4910,115,0,0,0,1
4911,116,0,0,0,1
4912,117,0,0,0,1
4913,116,0,0,0,1
4914,117,0,0,0,1
4915,115,0,0,0,1
4916,119,0,0,0,1
4917,116,0,0,0,1
4918,119,0,0,0,1
4919,116,0,0,0,1
4920,117,0,0,0,1
4921,115,0,0,0,1
4922,117,0,0,0,1
4923,116,0,0,0,1
4924,119,0,0,0,1
4925,117,0,0,0,1
4926,118,0,0,0,1
4927,118,0,0,0,1
4928,119,0,0,0,1
4929,118,0,0,0,1
4930,119,0,0,0,1
4931,119,0,0,0,1
4932,121,0,0,0,1
4933,117,0,0,0,1
4934,119,0,0,0,1
4935,118,0,0,0,1
4936,120,0,0,0,1
4937,117,0,0,0,1
4938,118,0,0,0,1
4939,117,0,0,0,1
4940,117,0,0,0,1
4941,117,0,0,0,1
4942,119,0,0,0,1
4943,118,0,0,0,1
4944,119,0,0,0,1
4945,117,0,0,0,1
4946,116,0,0,0,1
4947,115,0,0,0,1
4948,118,0,0,0,1
4949,117,0,0,0,1
4950,116,0,0,0,1
4951,116,0,0,0,1
4952,117,0,0,0,1
4953,117,0,0,0,1
4954,119,0,0,0,1
4955,116,0,0,0,1
4956,120,0,0,0,1
4957,117,0,0,0,1
4958,117,0,0,0,1
4959,116,0,0,0,1
4960,117,0,0,0,1
4961,114,0,0,0,1
4962,119,0,0,0,1
4963,118,0,0,0,1
4964,117,0,0,0,1
4965,116,0,0,0,1
4966,118,0,0,0,1
4967,117,0,0,0,1
4968,115,0,0,0,1
4969,117,0,0,0,1
4970,117,0,0,0,1
4971,115,0,0,0,1
4972,115,0,0,0,1
4973,119,0,0,0,1
4974,115,0,0,0,1
4975,118,0,0,0,1
4976,117,0,0,0,1
4977,116,0,0,0,1
4978,116,0,0,0,1
4979,116,0,0,0,1
4980,117,0,0,0,1
4981,119,0,0,0,1
4982,118,0,0,0,1
4983,117,0,0,0,1
4984,119,0,0,0,1
4985,116,0,0,0,1
4986,119,0,0,0,1
4987,117,0,0,0,1
4988,116,0,0,0,1
4989,118,0,0,0,1
4990,119,0,0,0,1
4991,117,0,0,0,1
4992,118,0,0,0,1
4993,120,0,0,0,1
4994,120,0,0,0,1
4995,114,0,0,0,1
4996,117,0,0,0,1
4997,117,0,0,0,1
4998,116,0,0,0,1
4999,118,0,0,0,1
5000,343,0,1,0,1
5001,320,0,1,0,1
5002,316,0,1,0,1
5003,316,0,1,0,1
5004,313,0,1,0,1
5005,313,0,1,0,1
5006,313,0,1,0,1
5007,307,0,1,0,1
5008,309,0,1,0,1
5009,308,0,1,0,1
5010,306,0,1,0,1
5011,307,0,1,0,1
5012,308,0,1,0,1
5013,304,0,1,0,1
5014,304,0,1,0,1
5015,303,0,1,0,1
5016,306,0,1,0,1
5017,305,0,1,0,1
5018,309,0,1,0,1
5019,308,0,1,0,1
5020,304,0,1,0,1
5021,306,0,1,0,1
5022,303,0,1,0,1
5023,302,0,1,0,1
5024,299,0,1,0,1
5025,300,0,1,0,1
5026,299,0,1,0,1
5027,300,0,1,0,1
5028,303,0,1,0,1
5029,298,0,1,0,1
5030,302,0,1,0,1
5031,297,0,1,0,1
5032,300,0,1,0,1
5033,300,0,1,0,1
5034,305,0,1,0,1
5035,294,0,1,0,1
5036,299,0,1,0,1
5037,297,0,1,0,1
5038,297,0,1,0,1
5039,294,0,1,0,1
5040,295,0,1,0,1
5041,296,0,1,0,1
5042,296,0,1,0,1
5043,298,0,1,0,1
5044,297,0,1,0,1
5045,295,0,1,0,1
5046,117,0,0,0,1
5047,116,0,0,0,1
5048,118,0,0,0,1
5049,119,0,0,0,1
5050,117,0,0,0,1
5051,120,0,0,0,1
5052,122,0,0,0,1
5053,119,0,0,0,1
5054,115,0,0,0,1
5055,115,0,0,0,1
5056,115,0,0,0,1
5057,116,0,0,0,1
5058,118,0,0,0,1
5059,117,0,0,0,1
5060,117,0,0,0,1
5061,116,0,0,0,1
5062,117,0,0,0,1
5063,116,0,0,0,1
5064,117,0,0,0,1
5065,118,0,0,0,1
5066,115,0,0,0,1
5067,116,0,0,0,1
5068,117,0,0,0,1
5069,116,0,0,0,1
5070,117,0,0,0,1
5071,116,0,0,0,1
5072,116,0,0,0,1
5073,115,0,0,0,1
5074,115,0,0,0,1
5075,116,0,0,0,1
5076,116,0,0,0,1
5077,119,0,0,0,1
5078,119,0,0,0,1
5079,117,0,0,0,1
5080,114,0,0,0,1
5081,117,0,0,0,1
5082,117,0,0,0,1
5083,116,0,0,0,1
5084,117,0,0,0,1
5085,116,0,0,0,1
5086,116,0,0,0,1
5087,115,0,0,0,1
5088,115,0,0,0,1
5089,118,0,0,0,1
5090,118,0,0,0,1
5091,119,0,0,0,1
5092,116,0,0,0,1
5093,116,0,0,0,1
5094,118,0,0,0,1
5095,115,0,0,0,1
5096,117,0,0,0,1
5097,116,0,0,0,1
5098,116,0,0,0,1
5099,117,0,0,0,1
5100,119,0,0,0,1
5101,116,0,0,0,1
5102,117,0,0,0,1
5103,115,0,0,0,1
5104,121,0,0,0,1
5105,119,0,0,0,1
5106,115,0,0,0,1
5107,116,0,0,0,1
5108,117,0,0,0,1
5109,117,0,0,0,1
5110,115,0,0,0,1
5111,117,0,0,0,1
5112,116,0,0,0,1
5113,122,0,0,0,1
5114,118,0,0,0,1
5115,118,0,0,0,1
5116,119,0,0,0,1
5117,119,0,0,0,1
5118,119,0,0,0,1
5119,120,0,0,0,1
5120,120,0,0,0,1
5121,119,0,0,0,1
5122,118,0,0,0,1
5123,117,0,0,0,1
5124,119,0,0,0,1
5125,119,0,0,0,1
5126,118,0,0,0,1
5127,121,0,0,0,1
5128,119,0,0,0,1
5129,118,0,0,0,1
5130,122,0,0,0,1
5131,117,0,0,0,1
5132,117,0,0,0,1
5133,116,0,0,0,1
5134,115,0,0,0,1
5135,120,0,0,0,1
5136,116,0,0,0,1
5137,116,0,0,0,1
5138,118,0,0,0,1
5139,116,0,0,0,1
5140,116,0,0,0,1
5141,120,0,0,0,1
5142,119,0,0,0,1
5143,122,0,0,0,1
5144,118,0,0,0,1
5145,116,0,0,0,1
5146,118,0,0,0,1
5147,118,0,0,0,1
5148,117,0,0,0,1
5149,117,0,0,0,1
5150,117,0,0,0,1
5151,118,0,0,0,1
5152,117,0,0,0,1
5153,121,0,0,0,1
5154,116,0,0,0,1
5155,119,0,0,0,1
5156,121,0,0,0,1
5157,116,0,0,0,1
5158,117,0,0,0,1
5159,117,0,0,0,1
5160,117,0,0,0,1
5161,115,0,0,0,1
5162,117,0,0,0,1
5163,116,0,0,0,1
5164,118,0,0,0,1
5165,119,0,0,0,1
5166,119,0,0,0,1
5167,120,0,0,0,1
5168,116,0,0,0,1
5169,118,0,0,0,1
5170,115,0,0,0,1
5171,117,0,0,0,1
5172,115,0,0,0,1
5173,117,0,0,0,1
5174,115,0,0,0,1
5175,116,0,0,0,1
5176,115,0,0,0,1
5177,116,0,0,0,1
5178,119,0,0,0,1
5179,117,0,0,0,1
5180,121,0,0,0,1
5181,118,0,0,0,1
5182,119,0,0,0,1
5183,117,0,0,0,1
5184,116,0,0,0,1
5185,116,0,0,0,1
5186,116,0,0,0,1
5187,117,0,0,0,1
5188,115,0,0,0,1
5189,116,0,0,0,1
5190,116,0,0,0,1
5191,115,0,0,0,1
5192,123,0,0,0,1
5193,115,0,0,0,1
5194,119,0,0,0,1
5195,114,0,0,0,1
5196,116,0,0,0,1
5197,116,0,0,0,1
5198,117,0,0,0,1
5199,118,0,0,0,1
5200,343,0,1,0,1
5201,325,0,1,0,1
5202,317,0,1,0,1
5203,315,0,1,0,1
5204,313,0,1,0,1
5205,305,0,1,0,1
5206,315,0,1,0,1
5207,309,0,1,0,1
5208,308,0,1,0,1
5209,302,0,1,0,1
5210,307,0,1,0,1
5211,305,0,1,0,1
5212,305,0,1,0,1
5213,302,0,1,0,1
5214,305,0,1,0,1
5215,305,0,1,0,1
5216,304,0,1,0,1
5217,306,0,1,0,1
5218,300,0,1,0,1
5219,305,0,1,0,1
5220,303,0,1,0,1
5221,301,0,1,0,1
5222,298,0,1,0,1
5223,298,0,1,0,1
5224,303,0,1,0,1
5225,299,0,1,0,1
5226,297,0,1,0,1
5227,297,0,1,0,1
5228,303,0,1,0,1
5229,297,0,1,0,1
5230,302,0,1,0,1
5231,301,0,1,0,1
5232,301,0,1,0,1
5233,296,0,1,0,1
5234,296,0,1,0,1
5235,296,0,1,0,1
5236,296,0,1,0,1
5237,296,0,1,0,1
5238,294,0,1,0,1
5239,295,0,1,0,1
5240,295,0,1,0,1
5241,295,0,1,0,1
5242,292,0,1,0,1
5243,299,0,1,0,1
5244,120,0,0,0,1
5245,119,0,0,0,1
5246,116,0,0,0,1
5247,114,0,0,0,1
5248,116,0,0,0,1
5249,113,0,0,0,1
5250,115,0,0,0,1
5251,118,0,0,0,1
5252,159,0,0,0,1
5253,159,0,0,0,1
5254,162,0,0,0,1
5255,163,0,0,0,1
5256,167,0,0,0,1
5257,170,0,0,0,1
5258,167,0,0,0,1
5259,170,0,0,0,1
5260,171,0,0,0,1
5261,177,0,0,0,1
5262,176,0,0,0,1
5263,175,0,0,0,1
5264,175,0,0,0,1
5265,174,0,0,0,1
5266,175,0,0,0,1
5267,176,0,0,0,1
5268,172,0,0,0,1
5269,175,0,0,0,1
5270,176,0,0,0,1
5271,172,0,0,0,1
5272,172,0,0,0,1
5273,173,0,0,0,1
5274,173,0,0,0,1
5275,176,0,0,0,1
5276,172,0,0,0,1
5277,173,0,0,0,1
5278,175,0,0,0,1
5279,176,0,0,0,1
5280,173,0,0,0,1
5281,175,0,0,0,1
5282,174,0,0,0,1
5283,177,0,0,0,1
5284,173,0,0,0,1
5285,174,0,0,0,1
5286,176,0,0,0,1
5287,174,0,0,0,1
5288,174,0,0,0,1
5289,174,0,0,0,1
5290,175,0,0,0,1
5291,178,0,0,0,1
5292,176,0,0,0,1
5293,176,0,0,0,1
5294,173,0,0,0,1
5295,175,0,0,0,1
5296,175,0,0,0,1
5297,176,0,0,0,1
5298,175,0,0,0,1
5299,177,0,0,0,1
5300,175,0,0,0,1
5301,176,0,0,0,1
5302,174,0,0,0,1
5303,175,0,0,0,1
5304,177,0,0,0,1
5305,177,0,0,0,1
5306,180,0,0,0,1
5307,178,0,0,0,1
5308,176,0,0,0,1
5309,177,0,0,0,1
5310,176,0,0,0,1
5311,178,0,0,0,1
5312,179,0,0,0,1
5313,176,0,0,0,1
5314,178,0,0,0,1
5315,178,0,0,0,1
5316,176,0,0,0,1
5317,179,0,0,0,1
5318,176,0,0,0,1
5319,179,0,0,0,1
5320,179,0,0,0,1
5321,178,0,0,0,1
5322,174,0,0,0,1
5323,176,0,0,0,1
5324,174,0,0,0,1
5325,174,0,0,0,1
5326,175,0,0,0,1
5327,175,0,0,0,1
5328,174,0,0,0,1
5329,177,0,0,0,1
5330,175,0,0,0,1
5331,176,0,0,0,1
5332,183,0,0,0,1
5333,178,0,0,0,1
5334,174,0,0,0,1
5335,174,0,0,0,1
5336,173,0,0,0,1
5337,175,0,0,0,1
5338,173,0,0,0,1
5339,171,0,0,0,1
5340,175,0,0,0,1
5341,172,0,0,0,1
5342,173,0,0,0,1
5343,178,0,0,0,1
5344,175,0,0,0,1
5345,173,0,0,0,1
5346,172,0,0,0,1
5347,173,0,0,0,1
5348,173,0,0,0,1
5349,173,0,0,0,1
5350,172,0,0,0,1
5351,170,0,0,0,1
5352,175,0,0,0,1
5353,173,0,0,0,1
5354,171,0,0,0,1
5355,173,0,0,0,1
5356,172,0,0,0,1
5357,175,0,0,0,1
5358,170,0,0,0,1
5359,170,0,0,0,1
5360,173,0,0,0,1
5361,173,0,0,0,1
5362,171,0,0,0,1
5363,175,0,0,0,1
5364,173,0,0,0,1
5365,173,0,0,0,1
5366,176,0,0,0,1
5367,173,0,0,0,1
5368,175,0,0,0,1
5369,170,0,0,0,1
5370,175,0,0,0,1
5371,170,0,0,0,1
5372,171,0,0,0,1
5373,173,0,0,0,1
5374,177,0,0,0,1
5375,171,0,0,0,1
5376,171,0,0,0,1
5377,171,0,0,0,1
5378,171,0,0,0,1
5379,174,0,0,0,1
5380,177,0,0,0,1
5381,176,0,0,0,1
5382,174,0,0,0,1
5383,171,0,0,0,1
5384,172,0,0,0,1
5385,175,0,0,0,1
5386,171,0,0,0,1
5387,173,0,0,0,1
5388,173,0,0,0,1
5389,175,0,0,0,1
5390,171,0,0,0,1
5391,172,0,0,0,1
5392,170,0,0,0,1
5393,173,0,0,0,1
5394,177,0,0,0,1
5395,174,0,0,0,1
5396,172,0,0,0,1
5397,172,0,0,0,1
5398,173,0,0,0,1
5399,172,0,0,0,1
5400,173,0,0,0,1
5401,173,0,0,0,1
5402,172,0,0,0,1
5403,173,0,0,0,1
5404,172,0,0,0,1
5405,174,0,0,0,1
5406,174,0,0,0,1
5407,170,0,0,0,1
5408,170,0,0,0,1
5409,174,0,0,0,1
5410,174,0,0,0,1
5411,173,0,0,0,1
5412,173,0,0,0,1
5413,174,0,0,0,1
5414,172,0,0,0,1
5415,172,0,0,0,1
5416,176,0,0,0,1
5417,172,0,0,0,1
5418,172,0,0,0,1
5419,179,0,0,0,1
5420,174,0,0,0,1
5421,175,0,0,0,1
5422,171,0,0,0,1
5423,175,0,0,0,1
5424,2296,0,1,0,1
5425,398,0,1,0,1
5426,374,0,1,0,1
5427,370,0,1,0,1
5428,367,0,1,0,1
5429,367,0,1,0,1
5430,364,0,1,0,1
5431,368,0,1,0,1
5432,360,0,1,0,1
5433,367,0,1,0,1
5434,363,0,1,0,1
5435,363,0,1,0,1
5436,364,0,1,0,1
5437,362,0,1,0,1
5438,365,0,1,0,1
5439,360,0,1,0,1
5440,363,0,1,0,1
5441,360,0,1,0,1
5442,361,0,1,0,1
